,life_expectancy,year,adult_mortality,infant_mortality,1-4_mortality,alcohol,hep_b,measles,bmi,polio,health_gov_expendt%,dtp3,hiv_aids,gdp,population,5_19thinness,5_19obesity,hdi,schooling,drinking_water,national_income_capita,health_expenditure%_gdp,obesity_adlts,region_Europe & Central Asia,region_Latin America & Caribbean,region_Middle East & North Africa,region_North America,region_South Asia,region_Sub-Saharan Africa,status_Developing
618,62.0,2010.0,299.6522,0.045465,0.00534,3.53,74.0,4.0,22.8,72.0,2.29,74.0,3.8,-419.901818207436,4274000.0,8.1,1.2,0.548,10.5,65.89391,4080.0,1.98057,7.7,0.0,0.0,0.0,0.0,0.0,1.0,1.0
619,62.9,2011.0,291.2057,0.04376,0.004985,3.82,7.0,315.0,22.9,69.0,2.79,82.0,3.5,1533.8548359988781,4395000.0,8.0,1.3,0.558,10.7,66.95218,4140.0,1.85154,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
620,63.7,2012.0,281.4286,0.04252,0.004725,0.01,62.0,260.0,22.9,61.0,3.98,85.0,3.3,563.5392669373832,4510000.0,7.8,1.4,0.557,10.2,68.00757,4540.0,2.47433,8.3,0.0,0.0,0.0,0.0,0.0,1.0,1.0
621,63.9,2013.0,278.35,0.04178,0.00453,0.01,85.0,124.0,23.0,85.0,5.9,85.0,3.0,760.165822463081,4623000.0,7.7,1.6,0.576,11.1,69.05954,4720.0,2.48847,8.6,0.0,0.0,0.0,0.0,0.0,1.0,1.0
622,64.2,2014.0,278.6464,0.041185,0.004395,0.01,9.0,71.0,23.1,9.0,5.15,9.0,3.0,2294.2023907055554,4737000.0,7.6,1.7,0.581,11.1,70.10705,5124.106098423308,2.50742,8.9,0.0,0.0,0.0,0.0,0.0,1.0,1.0
623,64.7,2015.0,275.106,0.04056,0.00428,3.189198647343943,8.0,1359.0,23.1,8.0,3.6897833972895313,8.0,2.8,3815.078135685413,4856000.0,7.5,1.8,0.59,11.1,71.14958,6206.788558609202,3.41535,9.2,0.0,0.0,0.0,0.0,0.0,1.0,1.0
624,77.6,2000.0,99.87966,0.010965,0.000455,4.34,89.0,0.0,25.8,8.0,7.12,88.0,0.1,388.363689,3962000.0,2.4,5.3,0.702,11.6,94.10867,6990.0,6.59314,14.8,0.0,1.0,0.0,0.0,0.0,0.0,1.0
625,77.5,2001.0,101.201,0.01043,0.000425,4.29,8.0,0.0,25.9,92.0,7.25,91.0,0.1,3981.52847,4034000.0,2.3,5.6,0.708,11.7,94.61195,7370.0,6.49965,15.4,0.0,1.0,0.0,0.0,0.0,0.0,1.0
626,78.3,2002.0,99.59089,0.010215,0.0004,4.17,94.0,0.0,26.0,94.0,8.23,94.0,0.1,462.14965,4101000.0,2.3,6.0,0.712,11.9,95.09359,7660.0,6.89989,16.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
627,78.0,2003.0,100.9018,0.009925,0.000405,4.04,86.0,1.0,26.1,88.0,8.45,88.0,0.1,4167.71417,4164000.0,2.2,6.4,0.715,12.1,95.55385,8010.0,6.99989,16.7,0.0,1.0,0.0,0.0,0.0,0.0,1.0
628,77.7,2004.0,101.8467,0.00979,0.000385,4.09,89.0,0.0,26.2,9.0,7.8,9.0,0.1,4425.57467,4225000.0,2.1,6.8,0.719,12.2,95.99281,8610.0,6.65927,17.3,0.0,1.0,0.0,0.0,0.0,0.0,1.0
629,78.6,2005.0,95.50304,0.00964,0.000355,4.1,9.0,1.0,26.3,91.0,7.74,91.0,0.1,4697.11135,4286000.0,2.1,7.2,0.723,12.4,96.41047,9380.0,6.69516,18.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
630,78.0,2006.0,103.9302,0.009315,0.00036,4.15,88.0,0.0,26.4,89.0,7.82,89.0,0.1,5245.187372,4345000.0,2.0,7.6,0.727,12.6,96.80759,10450.0,6.96993,18.6,0.0,1.0,0.0,0.0,0.0,0.0,1.0
631,78.9,2007.0,91.2179,0.009185,0.000365,4.2,89.0,0.0,26.5,89.0,8.37,89.0,0.1,612.623418,4405000.0,2.0,8.1,0.734,12.8,97.18443,11020.0,7.03324,19.3,0.0,1.0,0.0,0.0,0.0,0.0,1.0
632,78.9,2008.0,97.27603,0.00889,0.000365,4.22,89.0,0.0,26.6,89.0,9.1,9.0,0.1,6911.136136,4463000.0,1.9,8.6,0.74,12.9,97.54159,11590.0,7.51461,20.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
633,79.2,2009.0,95.90951,0.00858,0.000365,4.07,87.0,0.0,26.7,8.0,9.69,86.0,0.1,689.396224,4521000.0,1.9,9.0,0.747,13.1,97.87914,11120.0,7.90734,20.7,0.0,1.0,0.0,0.0,0.0,0.0,1.0
634,78.1,2010.0,106.4769,0.008375,0.000355,3.58,89.0,0.0,26.8,93.0,9.66,88.0,0.1,8199.414621,4577000.0,1.8,9.5,0.749,13.3,98.19809,11840.0,8.1134,21.4,0.0,1.0,0.0,0.0,0.0,0.0,1.0
635,79.0,2011.0,99.51974,0.008405,0.000325,3.41,84.0,0.0,26.9,82.0,9.73,85.0,0.1,9186.59639,4633000.0,1.8,10.0,0.752,13.4,98.49878,12510.0,8.21805,22.2,0.0,1.0,0.0,0.0,0.0,0.0,1.0
636,79.2,2012.0,98.65863,0.008455,0.000325,3.34,91.0,0.0,27.0,9.0,9.56,91.0,0.1,9985.36959,4688000.0,1.8,10.4,0.758,13.6,98.78107,13140.0,7.91351,22.9,0.0,1.0,0.0,0.0,0.0,0.0,1.0
637,79.4,2013.0,97.1894,0.008465,0.00032,3.42,94.0,0.0,27.1,95.0,9.47,95.0,0.1,1569.66631,4742000.0,1.7,10.9,0.762,13.7,99.04613,13570.0,7.86832,23.6,0.0,1.0,0.0,0.0,0.0,0.0,1.0
638,79.5,2014.0,95.26566,0.00837,0.000305,3.45,91.0,1.0,27.2,91.0,9.31,91.0,0.1,1647.44179,4795000.0,1.7,11.4,0.768,13.9,99.2952,12935.993566282676,7.88175,24.3,0.0,1.0,0.0,0.0,0.0,0.0,1.0
639,79.6,2015.0,97.17132,0.008195,0.0003,5.1235038875873045,92.0,0.0,27.3,92.0,7.403506596064844,92.0,0.1,1146.36273,4848000.0,1.7,11.8,0.775,14.2,99.52898,14385.22987275527,7.82286,25.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
640,74.7,2000.0,132.972,0.006695,0.000265,12.73,82.98341432100551,9.0,25.6,94.0,7.66,93.0,0.1,4919.62869,4428000.0,2.1,4.6,0.739,12.2,98.43725,10730.0,7.6647,17.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0
641,74.9,2001.0,128.5809,0.00662,0.000265,13.15,83.6926954254327,8.0,25.7,94.0,7.16,94.0,0.1,5245.421419,4408000.0,2.1,4.9,0.749,12.3,98.44444,11460.0,7.16206,17.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0
642,74.8,2002.0,124.042,0.00656,0.00027,13.39,84.86444863453676,6.0,25.8,95.0,6.19,95.0,0.1,653.71637,4396000.0,2.0,5.2,0.759,12.6,98.55528,12380.0,6.1925,18.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
643,74.7,2003.0,121.2565,0.006505,0.00027,13.78,84.91382151239736,19.0,25.9,95.0,6.35,94.0,0.1,785.881418,4389000.0,2.0,5.5,0.765,12.9,98.66539,12980.0,6.36047,18.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0
644,75.4,2004.0,113.12,0.00643,0.00027,13.11,86.29351508100012,54.0,26.0,96.0,6.56,96.0,0.1,9365.742468,4384000.0,1.9,5.9,0.771,13.3,98.75365,14200.0,6.58067,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
645,75.2,2005.0,116.3104,0.006325,0.00027,11.59,88.36355750878238,2.0,26.1,96.0,6.89,96.0,0.1,1224.2459,4378000.0,1.9,6.3,0.777,13.6,98.84101,15010.0,6.9124,19.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0
646,75.9,2006.0,114.016,0.0062,0.000265,11.83,88.12245990783276,1.0,26.2,96.0,6.95,96.0,0.1,11363.41845,4371000.0,1.8,6.6,0.783,13.9,98.92747,16440.0,6.98404,19.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0
647,75.8,2007.0,115.0071,0.00606,0.00027,12.56,95.0,0.0,26.3,96.0,7.44,96.0,0.1,13546.69872,4362000.0,1.8,7.0,0.793,14.3,99.01305,18290.0,7.47049,20.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0
648,76.0,2008.0,117.3214,0.005855,0.000265,12.06,97.0,51.0,26.4,96.0,7.7,96.0,0.1,15893.8656,4353000.0,1.7,7.3,0.8,14.3,99.09772,19650.0,7.70337,20.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0
649,76.3,2009.0,109.4466,0.00539,0.00027,12.21,97.0,2.0,26.6,96.0,8.18,96.0,0.1,14157.14416,4341000.0,1.7,7.7,0.803,14.2,99.1815,18710.0,8.16124,21.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
650,76.6,2010.0,105.6965,0.00481,0.000265,12.1,97.0,7.0,26.7,97.0,8.25,97.0,0.1,1355.74586,4328000.0,1.7,8.1,0.803,14.2,99.26438,18190.0,8.09579,21.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0
651,77.0,2011.0,103.3782,0.004285,0.000265,12.19,97.0,12.0,26.8,96.0,7.8,96.0,0.1,14539.18421,4313000.0,1.6,8.5,0.808,14.5,99.34636,19480.0,7.78569,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
652,77.1,2012.0,102.5938,0.00391,0.00026,11.49,98.0,2.0,26.9,96.0,7.8,96.0,0.1,13235.97757,4296000.0,1.6,9.0,0.815,14.6,99.42753,19700.0,7.78826,22.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0
653,77.7,2013.0,95.54213,0.00372,0.00026,12.39,96.0,0.0,27.0,96.0,7.83,96.0,0.1,13574.749,4277000.0,1.5,9.4,0.817,14.9,99.50776,20370.0,6.522,22.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0
654,77.8,2014.0,94.02803,0.003575,0.000255,12.14,95.0,0.0,27.1,95.0,7.8,95.0,0.1,13467.46827,4256000.0,1.5,9.9,0.82,15.1,99.58691,30105.253314951646,6.69513,23.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0
655,78.0,2015.0,95.57539,0.00345,0.000245,9.148784114274093,94.0,206.0,27.3,94.0,7.005580077959273,94.0,0.1,11579.6674,4233000.0,1.5,10.4,0.823,15.3,99.58684,30598.99504544882,6.78796,23.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0
656,76.9,2000.0,121.139,0.006005,0.00049,3.92,98.0,0.0,24.5,98.0,6.7,95.0,0.1,2741.11542,11126000.0,3.6,7.1,0.679,12.1,92.99272,8670.0,6.5819,17.3,0.0,1.0,0.0,0.0,0.0,0.0,1.0
657,76.7,2001.0,119.4713,0.005885,0.00045,4.04,98.0,0.0,24.6,99.0,6.27,98.0,0.1,2832.188893,11165000.0,3.5,7.3,0.686,12.3,93.16483,9160.0,6.9821,17.7,0.0,1.0,0.0,0.0,0.0,0.0,1.0
658,77.7,2002.0,111.9223,0.00572,0.00045,4.1,98.0,0.0,24.7,98.0,6.5,99.0,0.1,2994.339988,11200000.0,3.5,7.5,0.692,12.5,93.33368,9380.0,7.11482,18.2,0.0,1.0,0.0,0.0,0.0,0.0,1.0
659,77.4,2003.0,111.5746,0.00573,0.000425,4.39,99.0,0.0,24.8,98.0,6.31,72.0,0.1,3192.669378,11229000.0,3.5,7.7,0.694,12.9,93.48936,9930.0,7.10295,18.6,0.0,1.0,0.0,0.0,0.0,0.0,1.0
660,77.3,2004.0,109.3281,0.00576,0.0004,4.38,99.0,0.0,24.8,98.0,6.14,88.0,0.1,339.716256,11250000.0,3.4,7.9,0.705,13.2,93.63318,10750.0,6.83179,19.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
661,77.2,2005.0,109.6944,0.0056,0.00038,4.48,95.0,0.0,24.9,99.0,9.39,89.0,0.1,3779.577,11262000.0,3.4,8.1,0.719,14.2,93.78159,12340.0,8.75525,19.4,0.0,1.0,0.0,0.0,0.0,0.0,1.0
662,78.0,2006.0,102.6653,0.00545,0.000385,4.17,89.0,0.0,25.0,99.0,7.67,89.0,0.1,4669.6916,11261000.0,3.4,8.4,0.732,14.7,93.92888,14290.0,8.27191,19.9,0.0,1.0,0.0,0.0,0.0,0.0,1.0
663,78.1,2007.0,101.6174,0.005235,0.00039,4.13,93.0,0.0,25.0,99.0,1.42,93.0,0.1,5184.494227,11251000.0,3.3,8.7,0.754,16.0,94.07504,15660.0,10.96749,20.3,0.0,1.0,0.0,0.0,0.0,0.0,1.0
664,77.9,2008.0,100.0144,0.0052,0.000365,4.26,95.0,0.0,25.1,99.0,1.79,95.0,0.1,5376.447622,11237000.0,3.3,9.0,0.771,17.1,94.22006,16660.0,11.31423,20.8,0.0,1.0,0.0,0.0,0.0,0.0,1.0
665,78.1,2009.0,98.7831,0.00503,0.00036,4.01,96.0,0.0,25.2,99.0,11.78,96.0,0.1,5484.7763,11227000.0,3.3,9.3,0.782,17.7,94.36385,17040.0,12.29054,21.2,0.0,1.0,0.0,0.0,0.0,0.0,1.0
666,78.0,2010.0,97.35108,0.004855,0.00036,4.13,96.0,0.0,25.2,99.0,1.19,96.0,0.1,5676.14143,11226000.0,3.3,9.6,0.784,17.6,94.5065,17680.0,10.68808,21.7,0.0,1.0,0.0,0.0,0.0,0.0,1.0
667,78.8,2011.0,91.69642,0.00467,0.00036,4.14,96.0,0.0,25.3,99.0,1.6,97.0,0.1,675.92436,11237000.0,3.3,9.9,0.78,16.5,94.64803,18520.0,11.31299,22.2,0.0,1.0,0.0,0.0,0.0,0.0,1.0
668,78.7,2012.0,95.84996,0.00436,0.000365,4.16,96.0,0.0,25.4,98.0,8.59,99.0,0.1,6425.941119,11257000.0,3.3,10.1,0.778,15.7,94.78844,11939.418831704905,9.29941,22.6,0.0,1.0,0.0,0.0,0.0,0.0,1.0
669,78.7,2013.0,95.67355,0.004265,0.00033,4.18,96.0,0.0,25.4,99.0,9.48,99.0,0.1,676.15344,11283000.0,3.4,10.4,0.773,14.7,94.92381,8281.328065970221,10.431,23.1,0.0,1.0,0.0,0.0,0.0,0.0,1.0
670,79.0,2014.0,95.34383,0.004105,0.000355,4.37,97.0,0.0,25.5,99.0,11.6,99.0,0.1,75.5199,11307000.0,3.4,10.7,0.772,14.0,95.05771,6147.895511582261,12.14123,23.6,0.0,1.0,0.0,0.0,0.0,0.0,1.0
671,79.1,2015.0,94.33914,0.004085,0.00033,5.521622561223211,99.0,0.0,25.6,99.0,9.990671672867343,99.0,0.1,762.261218,11325000.0,3.4,11.1,0.773,13.9,95.19134,7705.717321809032,12.81401,24.1,0.0,1.0,0.0,0.0,0.0,0.0,1.0
672,78.1,2000.0,79.54356,0.00589,0.000215,9.56,89.0,0.0,26.3,97.0,5.77,97.0,0.1,14672.8826,943000.0,1.0,9.1,0.798,12.5,99.98502,18190.0,5.308,16.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0
673,78.2,2001.0,69.98062,0.00558,0.000205,10.16,89.0,0.0,26.3,97.0,5.78,97.0,0.1,1562.92433,960000.0,1.0,9.3,0.8,12.4,99.98508,19810.0,5.3394,16.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0
674,78.4,2002.0,71.30418,0.00522,0.00021,11.68,88.0,0.0,26.4,98.0,6.12,98.0,0.1,16372.29152,977000.0,1.0,9.6,0.805,12.5,99.98505,20670.0,5.61566,17.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
675,78.5,2003.0,69.19129,0.004975,0.000215,10.62,88.0,0.0,26.5,98.0,6.83,98.0,0.1,2293.4789,994000.0,1.0,9.8,0.815,13.0,99.96111,21330.0,5.63569,17.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0
676,78.6,2004.0,73.96384,0.004665,0.000195,13.03,88.0,0.0,26.5,98.0,6.42,98.0,0.1,23932.49128,1010000.0,0.9,10.0,0.823,13.4,99.93728,22190.0,5.40558,17.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0
677,78.7,2005.0,75.00707,0.004385,0.0002,11.41,88.0,1.0,26.6,98.0,6.37,98.0,0.1,25324.48666,1028000.0,0.9,10.2,0.826,13.5,99.9101,23400.0,5.43581,18.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0
678,78.8,2006.0,64.46631,0.00396,0.000205,11.47,93.0,0.0,26.6,97.0,6.28,97.0,0.1,27169.99256,1046000.0,0.9,10.4,0.829,13.4,99.88023,25100.0,5.46357,18.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0
679,78.9,2007.0,69.83889,0.003675,0.000185,11.56,93.0,0.0,26.7,97.0,6.5,97.0,0.1,31386.63265,1064000.0,0.9,10.5,0.836,13.5,99.85039,26350.0,5.35745,18.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0
680,79.1,2008.0,67.98061,0.003315,0.00018,12.01,93.0,1.0,26.7,97.0,6.89,97.0,0.1,3539.7488,1082000.0,0.9,10.6,0.844,13.7,99.82059,31190.0,6.01535,19.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
681,79.3,2009.0,68.16199,0.00306,0.000175,10.8,96.0,0.0,26.7,99.0,7.4,99.0,0.1,3215.8159,1098000.0,0.9,10.8,0.849,14.1,99.79086,30280.0,6.46601,19.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0
682,79.5,2010.0,65.01321,0.002935,0.000155,11.32,96.0,18.0,26.7,99.0,7.23,99.0,0.1,3818.46396,1113000.0,0.9,10.9,0.853,14.6,99.76115,29990.0,6.27935,19.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0
683,79.7,2011.0,58.28235,0.002745,0.000135,10.69,96.0,0.0,26.8,99.0,7.54,99.0,0.1,32233.83942,1125000.0,0.9,11.1,0.847,13.8,99.73149,31780.0,6.59145,20.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
684,80.0,2012.0,54.73293,0.002515,0.00015,10.55,96.0,1.0,26.8,99.0,7.44,99.0,0.1,28951.15556,1135000.0,0.9,11.3,0.85,13.8,99.70188,29600.0,6.68915,20.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0
685,81.0,2013.0,58.15392,0.00238,0.00013,9.04,96.0,0.0,26.8,99.0,7.46,99.0,0.1,2797.96736,1144000.0,0.9,11.5,0.85,13.8,99.67228,28830.0,6.90128,20.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0
686,83.0,2014.0,61.31712,0.00225,0.00015,0.01,96.0,10.0,26.8,99.0,7.37,99.0,0.1,2734.88382,1152000.0,0.9,11.8,0.85,14.0,99.64268,32248.186507746315,6.77953,21.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
687,85.0,2015.0,56.64087,0.00219,0.00013,8.248442051987553,97.0,0.0,26.8,97.0,6.918171058151771,97.0,0.1,2375.1127,1161000.0,1.0,12.0,0.854,14.3,99.61307,32710.556019131363,6.80903,21.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0
688,74.7,2000.0,124.2605,0.0045,0.000275,13.22,85.08628634957358,9.0,26.5,98.0,6.31,98.0,0.1,12781.878167872841,10289000.0,2.3,4.5,0.7976990732965117,15.075744944933803,99.80612,15320.0,5.71755,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
689,75.1,2001.0,121.4926,0.004295,0.000265,13.36,85.20630500174798,6.0,26.5,97.0,6.42,98.0,0.1,13655.83483230797,10271000.0,2.3,4.7,0.8081327367811717,15.227548416467968,99.80582,16390.0,5.88765,21.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0
690,75.3,2002.0,119.0403,0.004095,0.00025,13.47,86.0,4.0,26.5,97.0,6.8,98.0,0.1,14333.686984631728,10252000.0,2.3,4.9,0.8164534120566724,15.385900244326429,99.81139,16930.0,6.19887,21.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0
691,75.2,2003.0,120.8302,0.003885,0.00024,13.01,92.0,30.0,26.6,97.0,7.13,97.0,0.1,14978.894504698925,10239000.0,2.2,5.1,0.8173111309294345,15.440278028124666,99.81698,18140.0,6.55447,21.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0
692,75.8,2004.0,115.0274,0.00368,0.000225,13.24,98.0,17.0,26.6,96.0,6.9,98.0,0.1,15577.537529781606,10239000.0,2.2,5.3,0.8272002300882271,15.550086378194159,99.82258,19140.0,6.38547,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
693,75.9,2005.0,113.1364,0.00348,0.000215,13.19,99.0,0.0,26.6,96.0,6.93,97.0,0.1,16486.96283022131,10258000.0,2.1,5.5,0.8360346184177097,15.651800112970733,99.8282,20420.0,6.38101,22.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
694,76.5,2006.0,107.8708,0.0033,0.0002,13.03,98.0,7.0,26.7,98.0,6.69,98.0,0.1,17486.7866926078,10299000.0,2.1,5.7,0.8493563140334395,15.717999061799972,99.83384,22150.0,6.19553,22.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0
695,76.8,2007.0,106.0625,0.003135,0.00019,13.43,99.0,2.0,26.7,99.0,6.52,99.0,0.1,18448.263647652115,10358000.0,2.0,6.0,0.8642466687794261,15.886691348760195,99.8395,23660.0,6.01605,22.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0
696,77.0,2008.0,104.6369,0.00299,0.000185,13.25,99.0,2.0,26.7,99.0,6.82,99.0,0.1,19313.719503520202,10425000.0,2.0,6.3,0.8715830455756866,16.014120923388504,99.84518,24770.0,6.35973,23.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0
697,77.1,2009.0,101.0765,0.002865,0.000175,13.23,99.0,5.0,26.8,99.0,7.85,99.0,0.1,19607.790093756426,10488000.0,2.0,6.6,0.8761881412617463,16.22782450719135,99.85088,24260.0,7.2929,23.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0
698,77.5,2010.0,98.47445,0.002745,0.00017,12.69,99.0,0.0,26.8,99.0,7.43,99.0,0.1,19018.96234170493,10537000.0,1.9,7.0,0.8816411687260661,16.19629392522338,99.8566,23990.0,6.92806,23.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0
699,77.8,2011.0,96.18898,0.002635,0.00016,12.43,99.0,17.0,26.9,99.0,7.5,99.0,0.1,19598.425638824847,10567000.0,1.9,7.4,0.891312723927344,16.278368234540736,99.86234,25230.0,6.97689,24.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0
700,78.0,2012.0,92.5759,0.00254,0.000155,12.71,99.0,22.0,26.9,99.0,7.55,99.0,0.1,19495.425535221264,10581000.0,1.9,7.8,0.9017318014511755,16.437108819162283,99.86819,24980.0,7.02844,24.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0
701,78.2,2013.0,89.35974,0.00246,0.000145,12.45,99.0,15.0,27.0,99.0,7.49,98.0,0.1,19820.91665830146,10587000.0,1.9,8.3,0.9045940393918901,16.609625188866687,99.87411,25530.0,7.8067,24.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0
702,78.6,2014.0,84.65487,0.00239,0.000145,12.68,99.0,222.0,27.0,99.0,7.41,97.0,0.1,23149.17589833241,10591000.0,1.9,8.8,0.9266154514188081,16.81909729062955,99.88001,30990.069689264128,7.65309,25.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0
703,78.8,2015.0,82.94957,0.00233,0.00014,9.472537721000549,97.0,9.0,27.0,97.0,7.271961273383305,97.0,0.1,22571.24642999546,10601000.0,1.9,9.3,0.9161121450234475,16.347694039150042,99.8801,31753.86610631965,7.24276,25.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0
704,65.4,2000.0,191.4166,0.04853,0.004085,3.52,61.67945555897586,0.0,23.0,93.0,3.661475524432994,56.0,0.1,6402.052512130351,22929000.0,6.0,3.4,0.5541755604182157,11.320664397758712,99.30294,14411.77518582152,3.9669647148737113,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
705,66.6,2001.0,176.5848,0.042415,0.003455,2.53,67.61380435501678,0.0,23.1,98.0,3.705410266274491,62.0,0.1,6592.761590437411,23133000.0,6.0,3.6,0.5718811083521427,11.447774002666613,99.30254,15493.127623735556,3.9334229978991146,4.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0
706,67.6,2002.0,167.0871,0.03628,0.00278,3.08,69.88591800709173,0.0,23.1,99.0,3.7866024413628736,64.0,0.1,7341.610225370619,23339000.0,5.9,3.8,0.5988707453914017,11.867528768366903,99.30215,16682.83670181993,4.0062540654103245,4.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0
707,68.1,2003.0,165.5407,0.031275,0.002225,3.13,27.0,0.0,23.2,99.0,3.3191212220928534,68.0,0.1,9024.334092019271,23542000.0,5.9,4.0,0.6492599688417418,12.26644156587544,99.30176,18664.19871746866,3.8604661075717814,4.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0
708,68.4,2004.0,165.5141,0.027845,0.001865,3.13,98.0,0.0,23.2,99.0,4.086007502969139,72.0,0.1,6982.909897456062,23733000.0,5.8,4.3,0.6215020708362999,12.271286838413126,99.2395,17952.8428566711,3.9726253652981214,4.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
709,68.5,2005.0,165.8241,0.02607,0.001715,3.21,92.0,0.0,23.3,97.0,4.0584806528346675,79.0,0.1,7502.89769250495,23904000.0,5.7,4.5,0.6424314723907933,12.449793992007748,98.86547,18799.033593625936,3.960937156343711,4.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0
710,68.5,2006.0,165.9678,0.02573,0.001655,3.28,96.0,0.0,23.3,98.0,4.139813690485823,89.0,0.1,7843.602501097805,24055000.0,5.7,4.8,0.6551495920534709,12.57587256048749,98.49234,19439.80165899219,4.046857398473442,4.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0
711,68.5,2007.0,166.3629,0.025855,0.001695,3.13,92.0,3550.0,23.4,99.0,4.097073059782318,92.0,0.1,8425.055436719063,24188000.0,5.6,5.1,0.6662109224754609,12.683951833659691,98.1201,20467.601056077227,4.030998434087898,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
712,68.6,2008.0,164.655,0.02591,0.001685,3.16,92.0,8.0,23.5,98.0,4.18199269291101,92.0,0.1,8894.151611543726,24310000.0,5.5,5.4,0.6779871672566102,12.756717919625196,97.74876,21335.420394036875,4.1003813665938225,5.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0
713,68.7,2009.0,160.2808,0.02562,0.00169,3.35,93.0,0.0,23.5,98.0,4.2747357313931005,93.0,0.1,9600.316193448525,24428000.0,5.4,5.7,0.6893425634974015,12.91009631494201,97.38017,22208.015613210977,4.226449037526365,5.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0
714,69.0,2010.0,153.8226,0.0245,0.001645,3.12,93.0,0.0,23.6,99.0,4.318868186023543,93.0,0.1,10242.12242629769,24549000.0,5.3,6.0,0.7016585926962833,13.005700224471774,97.01418,23428.005018490338,4.256719094127803,5.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0
715,69.4,2011.0,147.1343,0.022705,0.001615,3.39,94.0,0.0,23.7,99.0,4.401921570131215,94.0,0.1,11128.275734003837,24673000.0,5.2,6.4,0.7197103661504549,13.218233931650012,96.65021,24973.5849181496,4.324227044933664,5.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0
716,69.8,2012.0,141.8205,0.020585,0.00154,3.61,96.0,0.0,23.8,99.0,4.465626157648195,96.0,0.1,11848.620985877293,24801000.0,5.2,6.8,0.7377452357093244,13.417658284735587,96.28833,26491.09075812956,4.348731817460482,5.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0
